Text,Label
ദേശീയ ചിഹ്നം അനാച്ഛാദന ചടങ്ങിൽ പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയുടെ വസ്ത്രധാരണം ദ്രുതഗതിയിൽ,0
ചന്ദ്രയാൻ -3 ന്റെ ടയറുകളിൽ ഐഎസ്ആർഒ ലോഗോയും ഇന്ത്യയുടെ ദേശീയ ചിഹ്നവും ചന്ദ്രോപരിതലത്തിൽ ആലേഖനം ചെയ്തിട്ടുണ്ട്.,0
ദീർഘനേരം സൂര്യനെ നോക്കുന്നത് ഗുണം ചെയ്യും,2
സൂര്യന്റെ വലിയൊരു ഭാഗം തകർന്നു,0
സൂര്യനെയും ചന്ദ്രനെയും ഒരുമിച്ച് പകർത്താൻ ഒരു ജർമ്മൻ ഫോട്ടോഗ്രാഫർ 16 ക്യാമറകളുമായി 62 ദിവസം കാത്തിരുന്നു,0
പകൽ സമയത്ത് ദൃശ്യമാകുന്ന ചന്ദ്രൻ ഭൂമി പരന്നതാണെന്ന് തെളിയിക്കുന്നു,0
കേരളത്തില് നിന്നുള്ള സൈനികനെ ഒരു സംഘം ആളുകള് ആക്രമിച്ചു. അവർ അവന്റെ പുറകിൽ 'പിഎഫ്ഐ' എന്ന അക്ഷരങ്ങൾ വരച്ചു,0
വൈറൽ പോസ്റ്റിലെ മനുഷ്യൻ അടുത്തിടെ കേരളത്തിൽ ഗർഭിണിയായ ആനയെ കൊന്നിരുന്നു.,2
കേരളത്തില് ഗര് ഭിണിയായ ആനയെ രണ്ട് മുസ്ലീം യുവാക്കള് കൊന്നു,0
ആന ചരിഞ്ഞ കേസില് അംസത്ത് അലിയും തമീം ഷെയ്ഖും അറസ്റ്റില്,0
2021 ലെ നിയമസഭാ തിരഞ്ഞെടുപ്പിൽ അധികാരത്തിൽ വന്നാൽ നല്ല ഗുണനിലവാരമുള്ള ബീഫ് വാഗ്ദാനം ചെയ്ത് ബിജെപി സ്ഥാനാർത്ഥി,0
കര്‍ണാടക പി.യു.സി പരിക്ഷയില്‍ ഒന്നാം സ്ഥാനം നേടിയത് ഹിജാബ് സമര നായിക മുസ്കാന്‍ ഖാൻ.,0
അടിച്ചമര്‍ത്താന്‍ കേന്ദ്ര സേന എത്തുമെന്ന് പറഞ്ഞതിനാല്‍ വിഴിഞ്ഞം സമരം അവസാനിപ്പിച്ചു.,1
2017ല്‍ കാനഡ അഭയം കൊടുത്ത മുസ്ലീം അഭയാര്‍ഥികള്‍ ഇപ്പോള്‍ കനേഡിയന്‍ പാര്‍ലമെന്റ് ഹൗസില്‍ കടന്ന് കൂടി പ്രതിഷേധം നടത്തുകയാണ്.,2
പാർട്ടിയുടെ കൊടിക്ക് മഹത്വം ഉണ്ടെന്നും സംരംഭങ്ങളുടെ മുന്നിൽ നാട്ടാനുള്ളതല്ലെന്നും അതെന്നും പി രാജീവ്,0
പിഐബി അക്രഡിറ്റേഷന്‍ പട്ടികയില്‍ നിന്നു മീഡിയവണ്‍ മാധ്യമത്തെ ഒഴിവാക്കി,0
തമിഴ്‌നാട്ടിൽ കണ്ടെത്തിയ മിമിക്രി ചെയ്യുന്ന പക്ഷി.,0
ബിജെപിയില്‍ ചേര്‍ന്നത് തെറ്റായിപ്പോയെന്ന് ഇ ശ്രീധരന്‍,0
മെട്രോമാൻ ഇ ശ്രീധരൻ ഐക്യരാഷ്ട്രസഭ ഉപദേശക സമിതിയിൽ,3
വൈറ്റിലയിലെ ഗതാഗതക്കുരുക്കിൽനിന്ന് ശാശ്വത പരിഹാരം ലഭിക്കാൻ മെട്രോമാൻ ഈ ശ്രീധരൻ തയ്യാറാക്കിയ മേൽപ്പാലത്തിന്റെ രൂപരേഖ.,2
ഇ ശ്രീധരനെ ഐക്യരാഷ്ട്രസഭ ഉപദേശക സമിതി അംഗമായി നിയമിച്ചു,1
മലപ്പുറത്ത് മാസ്‌ക് വയ്ക്കാത്തതിന്റെ പേരില്‍ വയോധികയ്ക്ക് പോലീസ് പിഴ നല്‍കി,4
തലശേരി അതിരൂപതയിലെ സ്‌കൂളുകളില്‍ മദ്രസ പഠനം,0
1971-72 ലെ തലശ്ശേരി വർഗീയ കലാപത്തിൽ കേരള മുഖ്യമന്ത്രി പിണറായി വിജയനെ അജിത് ഡോവൽ അറസ്റ്റ് ചെയ്തു,0
"ഉത്തർപ്രദേശ് മുഖ്യമന്ത്രി യോഗി ആദിത്യനാഥിനൊപ്പമുള്ള തലശ്ശേരി എം.എൽ.എ, എ.എൻ ഷംസീറിന്റെ സെൽഫി",1
"ഷാഹീൻബാദിലെ മുൻ എം എൽ എയുടെ അനുയായികൾ ""പാക്കിസ്ഥാൻ സിന്താബാദ്"" എന്ന മുദ്രാവാക്യം ഉയർത്തി.",0
ഭാരത് ജോഡോ യാത്രയില്‍ പാക് അനുകൂല മുദ്രാവാക്യം വിളിച്ചത് ചോദ്യം ചെയ്ത പൊലീസുകാരനെ മര്‍ദ്ദിക്കുന്നു.,1
സിഎഎ സമരത്തില്‍ പാകിസ്ഥാന്‍ മുദ്രാവാക്യം വിളിച്ച അമൂല്യ ലിയോണ രാഹുല്‍ ഗാന്ധിക്കൊപ്പം ഭാരത് ജോഡോ യാത്രയില്‍.,0
പാക് അസ്സംബ്ലിയില്‍ മോദി-മോദി മുദ്രാവാക്യങ്ങള്‍ വിളിച്ചു,0
പാകിസ്ഥാൻ എംപിമാർ മോദി അനുകൂല മുദ്രാവാക്യം വിളിക്കുന്നു.,0
കാർഷിക സമരത്തിനിടയിൽ പ്രക്ഷോഭകാരികൾ ദേശീയ പതാകയുടെ മുകളിൽ കയറിനിന്ന് ഖാലിസ്ഥാനി മുദ്രാവാക്യങ്ങൾ വിളിച്ചു,2
മാക്സിമം ഇത് എല്ലാവരിലേക്ക് എത്തുവാൻ എല്ലാവരും ഷെയർ ചെയ്യുക,1
മുല്ലപ്പെരിയാർ ഡാം തകരും ഞെട്ടിക്കുന്ന റിപ്പോർട്ട് ഇതാ ഡാം തുറക്കുന്ന വീഡിയോ ദൃശ്യം Mullaperiyar,1
"ഉത്തർ പ്രദേശിൽ ഒരു സർക്കാർ ഓഫീസിൽ ഉദ്യോഗസ്ഥൻ കർഷകരോട് കൈക്കൂലി ആവശ്യപ്പെട്ടു.. കർഷകർ 40 പാമ്പുകളെ കവറിലാക്കി അഴിച്ച് വിട്ട് ഓഫീസിന്റെ വാതിൽ പുറത്ത് നിന്ന് അടച്ചു, ഇനി ജീവിതത്തിൽ കൈക്കൂലി വാങ്ങിക്കില്ലെന്ന് കേണപേക്ഷിച്ചിട്ടാണെത്രേ ഉദ്യോഗസ്തരെ കർഷകർ രക്ഷപ്പെടുത്തിയത്. ഇങ്ങനെ രസകരമ...",1
"പൊതുമുതൽ മോഷ്ടിക്കുന്നതിന്റെ നേർച്ചിത്രം... 11 ലക്ഷത്തിന്റെ സർക്കാർ ബസ് വെയിറ്റിംഗ് ഷെഡും, 1,22,700 രൂപക്ക് നാട്ടുകാർ നിർമിച്ച ബസ് വെയിറ്റിംഗ് ഷെഡും. വികസനത്തിന്റെ പേരിൽ രാഷ്ട്രീയക്കാർ അടിച്ചു മാറ്റുന്ന കോടികൾ എത്രയാണെന്നും എത്ര ലാഘവത്തോടെയാണ് പൊതു ഖജനാവ് കൊള്ളയടിക്കുന്നതെന്നും ...",0
Claim by പീഡിപ്പിക്കപ്പെട്ട 5 വയസ്സുകാരിയേയും കൊണ്ട് പാർലിമെന്റിന് ചുറ്റും അലറി വിളിച്ചുകൊണ്ട് നടക്കേണ്ടി വരുന്ന ഒരു പിതാവിന്റെ അവസ്ഥ.... ഈ രാജ്യത്ത് സാധാരണക്കാരന്റെ ജീവിതം എങ്ങോട്ടാണെന്നതിന്റെ വ്യക്തമായ സൂചനയാണ്.... ബേട്ടീ ബച്ചാവോ 😡:,0
"കൊല്ലത്ത് ഇന്ത്യൻ സൈനികനെ ഇ.സ്ലാമിക തീവ്ര-വാദികൾ മർദിച്ചു, ശരീരത്തിൽ #PFI എന്നെഴുതി.",0
മികച്ച ആഭ്യന്തരമന്ത്രിക്കുള്ള പുരസ്‌ക്കാരം മുഖ്യമന്ത്രി പിണറായി വിജയന്‍ ഏറ്റുവാങ്ങുന്നു.,2
കുഴഞ്ഞുവീണ യുവാവിനെ തോളിലേടുത്ത് ആശുപത്രിയിലെത്തിക്കാന്‍ നേതൃത്വം നല്‍കിയ പൊലീസ് ഇന്‍സ്‌പെക്ടര്‍ രാജേശ്വരിക്ക് രക്ഷാപ്രവര്‍ത്തനത്തിന് ലഭിച്ച അവാര്‍ഡ്.,1
ലോകത്തിലെ ഏറ്റവും ആരോഗ്യപ്രദമായ പ്രഭാതഭക്ഷണത്തിനുള്ള UNESCO പുരസ്കാരം പഴങ്കഞ്ഞിക്ക് ലഭിച്ചു.,0
പ്രധാനമന്ത്രി മോദിയുടെയും കോൺഗ്രസ് നേതാവ് രാഹുൽ ഗാന്ധിയുടെയും എഡിറ്റ് ചെയ്ത ഫോട്ടോകൾ സമൂഹമാധ്യമങ്ങളിൽ വൈറലാകുന്നു,0
"ജിന്ന എപ്പോഴും ശരിയായിരുന്നു. എന്തൊരു ധീരയായ പെൺകുട്ടി. അവളുടെ ധീരതയെ അഭിവാദ്യം ചെയ്യുക, റാണാഅയ്യൂബ്. അല്ലാഹു അവളോടൊപ്പം ഉണ്ടാകട്ടെ",0
സിപിഎം പരിപാടിയിൽ നിന്നും വിലക്കി കോൺഗ്രസ്സ് തരൂരിനെ ബിജെപി നേതാവിനൊപ്പമുള്ള പരിപാടിയിൽ അയച്ചു.,3
സന്ദീപ് വാര്യർ സദാചാര പോലീസിങ്ങിന് വിധേയനായി,0
ബ്രൂസ് ലീ നഞ്ചാക്കസിനൊപ്പം 2v1 ടേബിൾ ടെന്നീസ് കളിക്കുന്നത് വീഡിയോ കാണിക്കുന്നു.,0
20 വർഷത്തിന് ശേഷം നോക്കിയ 3310 ഓൺ ചെയ്യുമ്പോൾ 70% ചാർജായിരുന്നു.,0
ഇന്ത്യൻ ഫുട്ബോൾ താരം സഹൽ അബ്ദുൽ സമദിനെ ഇംഗ്ലണ്ടിലെ ബ്ലാക്ക്ബേൺ റോവേഴ്സ് ക്ലബ് നാലാഴ്ചത്തെ ട്രയലിനായി ക്ഷണിച്ചു.,2
91000 കോടി വായ്പയെടുത്ത് IL&FC ഡയറക്ടര്‍ രവി പാർത്ഥസാരഥി ഇംഗ്ലണ്ടിലേക്ക് മുങ്ങി,0
സിംബാബ്‌വെ ക്രിക്കറ്റ് ഇതിഹാസം ഹീത്ത് സ്ട്രീക്ക് അന്തരിച്ചു,0
ഇന്നലെ നടന്ന ടി20 ക്രിക്കറ്റ് മത്സരത്തില്‍ പാകിസ്ഥാന്‍ പരാജയപ്പെട്ടപ്പോള്‍ ടിവി തല്ലിപ്പൊളിക്കുന്ന ആരാധകന്‍.,0
ക്രിക്കറ്റ് മല്‍സരത്തില്‍ പാകിസ്ഥാനെതിരെ ഇന്ത്യയുടെ വിജയം ആഘോഷിക്കുന്ന ദുബായ് ഷെയ്ഖ്,0
മൂത്ത സഹോദരൻ വിരാട് കോലി ഇളയ സഹോദരൻ ഋഷഭ് പന്തിനെ കാണാൻ ആശുപത്രിയിൽ എത്തി,0
റിപ്പബ്‌ളിക് ദിന പരേഡില്‍ തമിഴ് എഴുതിയ ടാബ്ലോയുമായി തമിഴ്‌നാട്,2
തമിഴ് താരം വിജയുടെ ഇറങ്ങാനിരിക്കുന്ന ചിത്രത്തിന്റെ ഫസ്റ്റ് ലുക്ക് പോസ്റ്റർ ഓട്ടോ ബ്രാൻഡിനായി ദുൽഖർ സൽമാൻ അഭിനയിച്ച പരസ്യചിത്രത്തിൽ നിന്ന് പകർത്തിയതാണ്.,0
വിജയ് നായകനാകുന്ന തമിഴ് ചിത്രം ബീസ്റ്റ് നിരോധിക്കണമെന്നാവശ്യപ്പെട്ട് IUML രംഗത്തുവന്നു,2
"ഊട്ടി ട്രെയിൻ അന്താരാഷ്ട്ര നിലവാരത്തിലേക്ക് ഉയർത്തപ്പെട്ടതായി ധനമന്ത്രി പ്രഖ്യാപിച്ചതായി ഉദ്ധരിച്ച തമിഴ് പ്രാദേശിക വാർത്താ ചാനലായ പുത്തിയത്തലൈമുരൈയുടെ വൈറൽ ഗ്രാഫിക് പ്ലേറ്റ്. 3,000 രൂപ ടിക്കറ്റ് നിരക്ക് താങ്ങാൻ കഴിയുന്നില്ലെങ്കിൽ ആളുകൾ ഊട്ടി സന്ദർശിക്കാൻ ആഗ്രഹിക്കുന്നത് എന്തുകൊണ...",0
"ഫേസ്ബുക്ക് ഉപയോക്താവ് ഗണേഷ് ചേതന ഗൗഡ 2020 നവംബർ 22 ന് കന്നഡയിൽ വീഡിയോ അപ്‌ലോഡ് ചെയ്തു, “ഇങ്ങനെ എഴുതി,“ പാക്കിസ്ഥാൻ മാധ്യമപ്രവർത്തകൻ മോദിയെക്കുറിച്ച് സംസാരിക്കുന്നു… ”",0
"ആന്ധ്രാ കരീം നഗറിലെ, നീല ഗിരി തോട്ടത്തില്‍ കണ്ട പാമ്പ്. മനുഷ്യന്‍ കരയുന്നത് പോലെ കരയുന്നു..",2
*അറിയാത്തവർ അറിയട്ടെ* ..... _മാധ്യമങ്ങൾ നിങ്ങളോട് പറയാത്തത്_..??? *Fair & Lovely* എന്ന ക്രീമിൽ *പന്നി* നെയ്യ് ചേർത്തിട്ടുണ്ട് എന്നത് ചെന്നൈ ഹൈക്കോടതിയിൽ കമ്പനി സമ്മതിച്ചു എന്നതും *Kit Kat* എന്ന ചോക്ലേറ്റിൽ മാടിന്റെ ഇറച്ചിയിൽ നിന്നും വേർതിരിക്കുന്ന പദാർത്ഥങ്ങൾ ഉണ്ട് എന്നത് _നെസ്ല...,2
സ്വപ്ന സുരേഷിനെ പിടികൂടിയത് ബാംഗ്ലൂരിൽ പിണറായി വിജയന്‍റെ മകൾ വീണയുടെ ഫ്ലാറ്റിൽ നിന്ന് എന്ന വാർത്തയുടെ സ്ക്രീന്‍ഷോട്ട്,0
കോയമ്പത്തുരിൽ ചില റെസ്റ്റാറ്റാറ ണ്ടുകളിൽ ഹിന്ദു കസ്റ്റമര്മാർക്ക് പ്രത്യുത്പാദനശേഷി നശിക്കാനുള്ള മരുന്ന് ചേർത്ത് ബിരിയാണിയും മുസ്‌ലിംകൾക്ക് ആ മരുന്ന് ചേർക്കാത്ത ബിരിയാണിയും വിളമ്പിയതിന് ചിലരെ പോലീസ് അറസ്റ്റ് ചെയ്തു,0
WD നിർമ്മിച്ച മെഡിക്കൽ കോളേജ് പാലം തകർന്നു.,3
യോഗി സര്‍ക്കാര്‍ അധികാരമേറ്റെടുക്കും മുന്‍പ് യുപിയില്‍ 12 മെഡിക്കല്‍ കോളെജുകള്‍ മാത്രമാണ് ഉണ്ടായിരുന്നത്,2
കോവിഡ് ലക്ഷണങ്ങൾ തിരിച്ചറിയുന്നതിനായി ഡൽഹി AIIMS പുറപ്പെടുവിച്ച സന്ദേശം,2
കോണ്‍ഗ്രസ് സര്‍ക്കാരുകള്‍ രാജ്യത്തിന് നല്‍കിയത് രണ്ട് AIIMS ആശുപത്രികള്‍ മാത്രമാണ്,2
ഇദേഹം ഡോ. സഹീദ് മജീദ്. എഐഎംഎസിലെ സീനിയർ ഡോക്ടറാണ്. ഇദേഹം ഇപ്പോൾ ക്വാറന്‍റൈനിലാണ്. കാരണം ചികിത്സയിലുണ്ടായിരുന്ന കൊവിഡ് രോഗിക്ക് ഹൃദയാഘാതം സംഭവിച്ചപ്പോൾ തന്‍റെ സുരക്ഷാ പരിഗണിക്കാതെ പിപിഇ കിറ്റൊക്കെ ഊരിമാറ്റി രോഗിയുടെ വായിൽ സ്വന്തം വായ ചേർത്തുവച്ച് ശ്വസം നൽകി ജീവൻ രക്ഷിച്ച മാലാഖ,1
കേരളത്തിൽ കാസർഗോഡ് മുതൽ കന്യാകുമാരിവരെ പത്തുവരി പാത നിർമ്മിക്കും എന്ന് മുഖ്യമന്ത്രി പിണറായി വിജയൻ.,0
പഴയ എഞ്ചിനുമായി വന്ദേ ഭാരത് എക്‌സ്പ്രസ്സ്,0
കേരളത്തിൽ പുതുതായി ഉദ്ഘാടനം ചെയ്ത വന്ദേ ഭാരത് എക്‌സ്‌പ്രസിന്റെ മേൽക്കൂര ചോർന്നൊലിക്കുന്നതിനാൽ ലോക്കോ പൈലറ്റ് കുട പിടിച്ചിരിക്കുന്നത് ഫോട്ടോ,3
റഷ്യയിൽ നിന്ന് 120 വന്ദേ ഭാരത് ട്രെയിനുകൾ,1
യു പിയിലെ വാരാണസിയിൽനിന്നുള്ള ഒരു പച്ചക്കറി വിൽപ്പനക്കാരൻ കസ്റ്റമര്മാര് തക്കാളി മോഷ്ടിക്കുന്നത് തടയാൻ കൂലിക്കാരെ ഏർപ്പെടുത്തി,0
ഫ്രാൻസിൽ കലാപകാരികൾ മൃഗശാല തുറന്നുവിട്ടപ്പോൾ പുറത്തെത്തിയ സീബ്ര,0
പ്രിയങ്കാ ഗാന്ധിയുടെ മകള്‍ ജോനിതാ ഗാന്ധിയുടെ ഗാനം.,2
നെഹ്രു കുടുംബത്തിൽ നിന്നും ഒരു ഗായിക.... പ്രിയങ്ക ഗാന്ധിയുടെയും റോബർട്ട് വദേരയുടേയും മകൾ ജോനിറ്റ ഗാന്ധി യുടെ മനോഹര ഗാനങ്ങൾ,0
ശോചനീയാവസ്ഥയിലുള്ള കേരളത്തിലെ റോഡ്.,1
"ആറ് ദശലക്ഷം അല്ലെങ്കിൽ 7 ദശലക്ഷം ആളുകൾ ""നിയമവിരുദ്ധമായി ബൈഡന്റെ കീഴിൽ വന്നു.""",2
"90 കളുടെ മധ്യം മുതൽ, ഈ രാജ്യം തുടർച്ചയായ പരിഹാരവും ഓമ്നിബസ് ചെലവിടൽ ബില്ലും (കൾ) കൊണ്ട് ഭരിക്കപ്പെടുന്നു. ... അതുകൊണ്ടാണ് നമ്മള് 33 ട്രില്യണ് ഡോളര് കടക്കെണിയിലായത്.",1
ഗ്രേറ്റ് റീസെറ്റിന്റെ ഭാഗമായി ഇന്റർനെറ്റ് പരിഷ്കരിക്കണമെന്ന് ആവശ്യപ്പെട്ട് വേൾഡ് ഇക്കണോമിക് ഫോറം (ഡബ്ല്യുഇഎഫ്) പ്രസിദ്ധീകരിച്ച ഒരു ട്വീറ്റ് കാണിക്കുന്നു.,0
സംഘടിത പകർച്ചവ്യാധികൾ മൂലം കോടിക്കണക്കിന് ആളുകൾ മരിക്കുമെന്ന് വേൾഡ് ഇക്കണോമിക് ഫോറം സ്ഥാപകൻ ക്ലൗസ് ഷ്വാബ് എഴുതി.,0
"ഒബാമ-ബൈഡൻ ഭരണകൂടത്തിന് കീഴിൽ, ഫ്ലോറിഡ സംസ്ഥാനത്ത് ഞങ്ങൾ നൂറുകണക്കിന് ദശലക്ഷം ഡോളർ നിക്ഷേപിച്ച് മരം കൊണ്ടുള്ള വൈദ്യുതി തൂണുകൾക്ക് പകരം സ്റ്റീൽ തൂണുകൾ സ്ഥാപിച്ചു.",0
2024 ല് ഒബാമയെ തോല്പ്പിക്കുമെന്ന് മുന് പ്രസിഡന്റ് ഡൊണാള്ഡ് ട്രംപ്.,0
സെനറ്റര് കെന്നഡി തന്റെ സ്വവര്ഗാനുരാഗിയായ കാമുകനോട് ബരാക് ഒബാമയുടെ വാക്കുകള് വായിക്കുന്നത് വീഡിയോയില് കാണാം.,0
ബരാക് ഒബാമയുടെ അന്തരിച്ച ഷെഫിന്റെ ഭാര്യ ഒബാമ കുടുംബത്തെ തുറന്നുകാട്ടുന്നു.,0
ബരാക് ഒബാമയുടെ 'മറഞ്ഞിരിക്കുന്ന സ്വവര്ഗാനുരാഗ രഹസ്യ'ത്തിന് മിഷേല് ഒബാമ ഒടുവില് മറുപടി നല്കി,0
ബരാക് ഒബാമയുടെ 'പേഴ്സണല് കൊറോണര്' കുടുംബത്തിന്റെ ഷെഫിന്റെ പോസ്റ്റ്മോര്ട്ടം നടത്തും,0
"പശ്ചാത്തല പരിശോധനാ ഡാറ്റാബേസിൽ നിന്ന് 500,000 പീഡോഫൈലുകളെ പ്രസിഡന്റ് ഒബാമ പുറത്തിറക്കി",0
ബാർബി പ്രമോഷനായി ഒബാമയും ബൈഡനും പിങ്ക് സ്യൂട്ടുകൾ ധരിച്ചു,0
"ക്ലിന്റൺ, ബുഷ്, ഒബാമ, ബൈഡൻ, പെൻസ് എന്നിവരെല്ലാം രഹസ്യ രേഖകൾ എടുത്തു.",3
കുടുംബ വേർപിരിയൽ നയം യഥാർത്ഥത്തിൽ ആരംഭിച്ചത് ഒബാമ ഭരണകാലത്താണ്.,0
വാഷിംഗ്ടണ്: നരേന്ദ്ര മോദി വീണ്ടും അധികാരത്തിലെത്തിയാല് ഇന്ത്യ പാപ്പരാകുമെന്ന് മുന് അമേരിക്കന് പ്രസിഡന്റ് ബരാക് ഒബാമ.,0
2022 ലെ പൊതുതെരഞ്ഞെടുപ്പിന് മുന്നോടിയായി കെനിയയിലെ ജനങ്ങളെ അഭിസംബോധന ചെയ്ത് ബരാക് ഒബാമ.,0
മരിജുവാന ഉപയോഗം കാരണം ബരാക് ഒബാമയുടെ കോളേജ് വിളിപ്പേര് 'ബരാക് ഒഗഞ്ച' എന്നായിരുന്നു,0
അമേരിക്കന് പ്രസിഡന്റ് ഡൊണാള്ഡ് ട്രംപിന്റെ ട്വിറ്റര് നിരോധനത്തെ കുറിച്ച് ബരാക് ഒബാമ ട്വീറ്റ് ചെയ്തു.,0
"ഫ്രാൻസിസ് മാർപാപ്പ, ബരാക് ഒബാമ, ജോ ബൈഡൻ, കമല ഹാരിസ് എന്നിവർ സാത്താനെ ആരാധിക്കുന്നു.",0
"അതിർത്തിയിലെ കുടിയേറ്റ കുടുംബ വേർപിരിയലിനെക്കുറിച്ച് പറയുന്നു, ""ഒബാമ ഭരണകൂടത്തിന്റെ അതേ നയം ഞങ്ങൾക്കുണ്ടായിരുന്നു.""",0
തന്റെ പിൻഗാമിക്കെതിരെ സംസാരിക്കുന്ന ആദ്യത്തെ മുൻ പ്രസിഡന്റാണ് മുൻ പ്രസിഡന്റ് ബരാക് ഒബാമ.,0
ഇസ്ലാമിക് സ്റ്റേറ്റ് തലവന് അബൂബക്കര് അല് ബാഗ്ദാദി ഒബാമ ഭരണകാലത്ത് അമേരിക്കന് ജയിലില് നിന്ന് മോചിതനായി.,2
യുഎസിനെ പ്രതിരോധിക്കുമെന്ന പ്രതിജ്ഞ നീക്കം ചെയ്യുന്നതിനായി പ്രസിഡന്റ് ഒബാമ പൗരന്മാരോടുള്ള പ്രതിജ്ഞ മാറ്റി.,2
പിസ്റ്റളും ബ്ലാക്ക് പാന്തര് യൂണിഫോമുമായി ബരാക് ഒബാമ പോസ് ചെയ്തു,0
കെട്ടിടത്തിന് കേടുപാടുകൾ വരുത്തിയതിന് പ്രസിഡന്റ് ഒബാമയെ വാഷിംഗ്ടൺ ഡിസിയിലെ മാളികയിൽ നിന്ന് പുറത്താക്കി.,0
"ഒബാമ/ബൈഡന് ഭരണകാലത്ത് 18,000 പേര്ക്ക് ദയാഹര്ജി നല്കി.",0
അനധികൃത വിദേശികളെ വോട്ടുചെയ്യാൻ പ്രസിഡന്റ് ഒബാമ പ്രോത്സാഹിപ്പിക്കുകയും അങ്ങനെ ചെയ്താൽ പ്രത്യാഘാതങ്ങളുണ്ടാകില്ലെന്നും പറഞ്ഞു.,0
"പ്രസിഡന്റ് ബരാക് ഒബാമയുടെ നോമിനികൾ 60 വോട്ടുകളുടെ മാനദണ്ഡം പാലിച്ചുവെന്ന് അദ്ദേഹം പറഞ്ഞു, ""പ്രസിഡന്റ് ഒബാമയുടെ തിരഞ്ഞെടുപ്പുകളായ എലേന കാഗനും സോണിയ സോട്ടോമേയറും ഈ മാനദണ്ഡം പാലിച്ചു.""",1
ക്ലിന്റണ് ഫൗണ്ടേഷനും ഒബാമ ഭരണകൂടവും തമ്മിലുള്ള ധാര്മ്മിക കരാര് പാലിക്കുന്നുണ്ടെന്ന് ഹിലരി ക്ലിന്റണ് പറഞ്ഞു.,2
യൂണിവേഴ്സിറ്റി ബ്ലൂസ് കോളേജ് പ്രവേശന അഴിമതിയുമായി ഒബാമ ദമ്പതികൾക്ക് ബന്ധമുണ്ടെന്ന് പറയുന്നു.,0
2018 ജൂലൈയിൽ പ്രസിഡന്റ് ഡൊണാൾഡ് ട്രംപുമായി കൂടിക്കാഴ്ച നടത്തുമ്പോൾ എലിസബത്ത് രാജ്ഞി മുൻ പ്രസിഡന്റ് ബരാക് ഒബാമ നൽകിയ ബ്രൂച്ച് ധരിച്ചിരുന്നു.,0
മുന് പ്രസിഡന്റ് ബരാക് ഒബാമയുടെ ഫൗണ്ടേഷനെതിരെ അന്വേഷണം നടക്കുകയാണ്.,0
നെറ്റ്വർക്ക് മാർക്കറ്റിംഗിനെ പ്രശംസിച്ച് എപിജെ അബ്ദുൾ കലാമിന്റെ പ്രസ്താവനകൾ,0
"രബീന്ദ്രനാഥ ടാഗോര് , എപിജെ അബ്ദുള് കലാം എന്നിവരുടെ പുതിയ നോട്ടുകള് റിസര് വ് ബാങ്ക് പുറത്തിറക്കുന്നു",0
മദ്രസ നിരോധിക്കണമെന്ന് എ.പി.ജെ അബ്ദുള് കലാം,0
മതപരമായ അസഹിഷ്ണുത പഠിപ്പിക്കുന്ന ഖുർആൻ മദ്രസകൾ പഠിപ്പിക്കുന്നുണ്ടെന്നും അവ നിരോധിക്കണമെന്നും അന്തരിച്ച രാഷ്ട്രപതി ഡോ.എ.പി.ജെ അബ്ദുൾ കലാം പറഞ്ഞു.,0
ഇന്ത്യയില് ഭീകരവാദം തടയാന് മദ്രസകള് നിരോധിക്കണമെന്ന് എ.പി.ജെ അബ്ദുള് കലാം പറഞ്ഞു.,0
മദ്രാസിൽ ഖുർആൻ വായിച്ചതിന്റെ പേരിൽ മുസ്ലീങ്ങൾ ഹിന്ദുക്കളെയും മറ്റ് അമുസ്ലിംകളെയും കൊല്ലുന്നു,0
എ.പി.ജെ അബ്ദുള് കലാമിന് ശേഷം ഐ.എസ്.ആര്.ഒ ഡയറക്ടറായി സ്ഥാനക്കയറ്റം ലഭിക്കുന്ന രണ്ടാമത്തെ മുസ്ലീമാണ് ഖുശ്ബു മിര്സ.,1
മൊബൈൽ പേയ്മെന്റ് സേവനമായ ക്യാഷ് ആപ്പ് പാപ്പരായതായി സിഎൻഎൻ റിപ്പോർട്ട് ചെയ്തു,0
പാസ്ബുക്കുകളിൽ ഗീതയുടെ സാരാംശം അച്ചടിക്കാൻ റിസർവ് ബാങ്ക് ബാങ്കുകളോട് ആവശ്യപ്പെട്ടു,0
അസാധുവാക്കിയ നോട്ടുകള് അസാധുവായി കണക്കാക്കാന് ബാങ്കുകള് ക്ക് റിസര് വ് ബാങ്ക് പുതിയ മാര് ഗനിര് ദ്ദേശങ്ങള് നല് കി,0
"റിസര് വ് ബാങ്ക് 2,000 രൂപ നോട്ടുകള് പിന് വലിച്ചതിനെ തുടര് ന്ന് 500 രൂപ നോട്ടുകളുടെ കൂമ്പാരം എണ്ണുന്ന വീഡിയോ പുറത്ത്",0
ഗൂഗിൾ പേയ്ക്ക് റിസർവ് ബാങ്കിന്റെ അംഗീകാരമില്ല.,0
ഒരാളുടെ ഫോൺ മോഷ്ടിക്കപ്പെടുകയാണെങ്കിൽ യുപിഐ തട്ടിപ്പ് തടയുന്നതിനുള്ള നുറുങ്ങുകൾ ആർബിഐ ഗവർണർ ശക്തികാന്ത ദാസ് പങ്കുവച്ചു.,0
